"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
26422	"summer"	0	6.61	0	7.9	0	9.21	83.79	7.71
26422	"autumn"	0	8.85	0	9.7	0	11.47	213.31	14.71
26446	"winter"	0.03	12.63	0	14.4	0	12.08	180.36	10.06
26446	"spring"	0.05	9.63	0	11	0	13.75	40.15	9.69
26446	"summer"	0.05	6.5	0	8.24	0	9.17	85.77	8
26446	"autumn"	0.05	8.97	0	10.42	0	11.32	30.43	9.71
26477	"winter"	0	12.33	0	16.6	0	12.5	149.38	13.24
26477	"spring"	0.03	10.6	0	12.77	0	14.27	59.61	11.54
26477	"summer"	0	6.95	0	9.34	0	10	379.92	18.38
26477	"autumn"	0	10.71	0	11.21	0	13.13	229.25	12.98
26499	"winter"	0.05	12.41	0	17	0	11.1	21.82	9.04
26499	"spring"	0.05	11.25	0	14.3	0	15.08	965.04	9.72
26499	"summer"	0	6.5	0	8.54	0	8.96	143.62	10.3
26499	"autumn"	0	10.35	0	11.73	0	11.3	111.92	9.84
26509	"winter"	0.02	9.24	0	13.12	0	10.21	70.37	20.64
26509	"spring"	0	9.18	0	9.61	0	13.11	740.17	15.41
26509	"summer"	0	6.5	0	7.5	0	9.72	153.39	13.22
26509	"autumn"	0.03	8.78	0	9.8	0	11.4	186.06	17.89
26518	"winter"	0.05	10.05	0	12.98	0	9.64	42.46	15.82
26518	"spring"	0	9.18	0	10.12	0	12.97	72.88	14.65
26518	"summer"	0	6.32	0	8.2	0	9.2	152.15	10.17
26518	"autumn"	0	8.89	0	10.35	0	12.11	43.3	12.21
26524	"winter"	0.05	10.31	0	14	0	10.12	31.78	8.4
26524	"spring"	0.03	8.84	0	10.19	0	12.12	341.64	8.19
26524	"summer"	0.05	6.65	0	7.4	0	9.38	150.72	6.79
26524	"autumn"	0.03	8.95	0	9.6	0	12.75	142.11	8.27
26531	"winter"	0.05	11.62	0	15.24	0	10.6	29.9	10.36
26531	"spring"	0.05	9.25	0	11.55	0	13.06	73.96	8.18
26531	"summer"	0.02	6.48	0	8.05	0	9.3	175.97	6.68
26531	"autumn"	0.05	9.76	0	10.54	0	11.35	32.88	9.3
26544	"winter"	0.05	12.05	0	16.85	0	11	56.21	10.28
26544	"spring"	0.05	9.97	0	12.5	0	13.5	559.15	8.62
26544	"summer"	0.03	6.4	0	8.82	0	9.11	104.13	8.66
26544	"autumn"	0.02	8.45	0	11.23	0	11.47	43.82	10.31
26554	"winter"	0.05	12.48	0	15.89	0	11.98	57.44	11.16
26554	"spring"	0.03	9.94	0	11.1	0	14.02	98.27	9.44
26554	"summer"	0	6.4	0	7.6	0	9.3	163.05	14.4
26554	"autumn"	0.05	9.4	0	11.22	0	11.26	172.72	11
26585	"winter"	0.05	12.88	0	16.55	0	12.79	268.86	10.34
26585	"spring"	0.03	11.26	0.06	13.39	0	13.6	969.41	9.71
26585	"summer"	0.05	6.6	0	8.48	0	9.86	205.07	11.41
26585	"autumn"	0.05	9.24	0	11.14	0	12.67	80.38	12.99
26629	"winter"	0.05	10.85	0	13.96	0	10.73	22.6	12.37
26629	"spring"	0	9.34	0	9.64	0	13.2	568.38	11
26629	"summer"	0.05	6.15	0	7.5	0	9.5	273.61	9.69
26629	"autumn"	0.05	9.61	0	9.61	0	12.5	412.08	14.27
26633	"winter"	0.05	11.67	0	15.09	0	10.43	29.2	8.78
26633	"spring"	0.05	9.06	0	12	0	13.23	73.79	6.57
26633	"summer"	0.04	6.3	0	8.8	0	9.4	91.97	8.05
26633	"autumn"	0.03	8.66	0	10.87	0	11.75	1811.51	6.63
26643	"winter"	0.05	9.96	0	12.99	0	9.5	31.58	7.44
26643	"spring"	0.05	9.1	0	10.34	0	13.98	46.97	7.24
26643	"summer"	0	6.3	0	7.57	0	9.2	85.04	6.1
26643	"autumn"	0.05	9.26	0	10.5	0	11.2	35.72	7.47
26645	"winter"	0.03	11.35	0	14.83	0	10.7	28.21	7.93
26645	"spring"	0.05	9.84	0	11.82	0	13.98	221.99	7.21
26645	"summer"	0.03	6.91	0	8.5	0	10.07	120.56	7.06
26645	"autumn"	0.02	10.05	0	11.5	0	12.32	51.26	7.74
26653	"winter"	0.05	9.61	0	12.71	0	9.35	21.28	7.17
26653	"spring"	0.05	10.35	0.1	11.1	0	14.3	41.8	6.62
26653	"summer"	0.05	6.85	0	7.7	0	10.17	85.98	5.85
26653	"autumn"	0.05	8.73	0	10.32	0	10.79	54.83	9.18
26657	"winter"	0.05	10.2	0.02	14.43	0	10.06	15.95	9.15
26657	"spring"	0.05	10.02	0.05	11.1	0	14.28	33.91	8.59
26657	"summer"	0	7.25	0	8.27	0.1	10.1	70.6	8.09
26657	"autumn"	0	8.56	0	10.5	0	11.17	64.54	8.94
26659	"winter"	0.05	11.86	0	13.9	0	12.17	81.27	8.83
26659	"spring"	0.05	10.55	0	11.31	0	14.3	432.8	7.74
26659	"summer"	0	6.75	0	7	0	10.09	113.41	6.72
26659	"autumn"	0.05	10.54	0	10.8	0	12.53	225.17	7.87
26666	"winter"	0.05	11.53	0	14.7	0	12.08	24.22	9.77
26666	"spring"	0.03	11.09	0	11.29	0	13.97	133.66	9.48
26666	"summer"	0	7.16	0	7.6	0	9.8	123.08	9.05
26666	"autumn"	0.05	9.08	0	10.7	0	12.31	60.69	11.45
26668	"winter"	0.05	9.94	0	11.6	0	10.44	32.25	7.02
26668	"spring"	0.05	11.36	0	9.87	0	16.14	58.86	6.13
26668	"summer"	0	7.1	0	7.47	0	10.83	124.23	5.63
26668	"autumn"	0	9.05	0	10.21	0	11.4	51.29	5.93
26695	"winter"	0.05	12.85	0	16.61	0	13.1	78.25	15.07
26695	"spring"	0.05	12.43	0	13.66	0	14.9	64.94	10.93
26695	"summer"	0.05	6.72	0	8.3	0	9.72	237.14	12.61
26695	"autumn"	0.05	11.18	0	11.81	0	13.5	42.17	11.15
26702	"winter"	0.05	10.3	0	12.2	0	10.3	65.7	8.47
26702	"spring"	0.03	8.74	0	9.38	0	13.58	144.9	8.34
26702	"summer"	0	6.49	0	7.69	0	9.6	269.3	6.8
26702	"autumn"	0.05	8.09	0	9.59	0	11.81	631.18	9.6
26730	"winter"	0.05	10.58	0	13.28	0	11.03	72.08	13.64
26730	"spring"	0.05	9.54	0	10.4	0	13.5	412.21	11.01
26730	"summer"	0.05	6.49	0	7.5	0	9.89	117.24	11.05
26730	"autumn"	0.03	9.43	0	11.18	0	12.82	545.12	12.1
26759	"winter"	0.05	9.32	0	12.17	0	10.35	18.03	7
26759	"spring"	0.05	11.05	0	11.4	0	15.84	39.3	6.84
26759	"summer"	0.05	7.28	0	7.73	0	11.1	69.27	7.42
26759	"autumn"	0.01	8.63	0	10.4	0	11.17	71.61	7.79
26763	"winter"	0.05	12.23	0	16.16	0	12.16	19.31	10.47
26763	"spring"	0.05	10.95	0	12.62	0	14.5	243.38	9.07
26763	"summer"	0	6.75	0	8.7	0	10.12	162.17	10.36
26763	"autumn"	0.03	11.24	0	12.1	0	12.7	123.49	11.79
26774	"winter"	0.05	10.46	0.1	13.95	0	10.4	16.81	11.69
26774	"spring"	0.02	12.25	0	12.35	0.1	15.52	50.24	9.51
26774	"summer"	0	6.6	0	8.2	0	10.33	75.33	7.96
26774	"autumn"	0.05	9.91	0	11.14	0	11.59	47.16	10.34
26781	"winter"	0.05	11.74	0	15.13	0	12.41	91.95	14.05
26781	"spring"	0.05	10.74	0	12.5	0	15.5	167.04	8.03
26781	"summer"	0	6.83	0	7.87	0	9.6	101.78	10.56
26781	"autumn"	0.05	10.54	0	11.4	0	11.46	240.42	9.66
26825	"winter"	0.03	11.13	0	13.77	0	10.96	84.6	17.27
26825	"spring"	0.05	9.52	0	9.69	0	13.6	71.55	14.21
26825	"summer"	0	6.45	0	7.11	0	10	107.56	14.99
26825	"autumn"	0	9.44	0	10.9	0	12.28	162.46	15.16
26832	"winter"	0.05	10.92	0	13.1	0	10.98	77.02	9.34
26832	"spring"	0	9.65	0	10.36	0	14.01	3500.6	8.42
26832	"summer"	0	6.4	0	7.35	0	9.67	188.15	11.39
26832	"autumn"	0.05	8.99	0	10.3	0	13.16	873.73	7.74
26850	"winter"	0.05	10.07	0	12.26	0	10.5	75.17	9.73
26850	"spring"	0	10.52	0	11.39	0	14.17	422.8	7.89
26850	"summer"	0	6.8	0	7.28	0	10	141.39	7.54
26850	"autumn"	0.03	9.23	0	10.31	0	13.33	123.97	9.7
26853	"winter"	0.05	9.87	0	13.5	0	10.27	19.12	6.53
26853	"spring"	0.05	10.9	0	11.75	0	14.55	55.51	7.17
26853	"summer"	0.02	7.37	0	8.5	0	11.37	129.98	5.52
26853	"autumn"	0.05	9.8	0	11.5	0	11.99	132.61	6.54
26855	"winter"	0.05	9.89	0	12.7	0	9.92	24.86	10.06
26855	"spring"	0.05	9.95	0.1	10.66	0	14.09	33.13	9.41
26855	"summer"	0.05	7	0	7.9	0	10.5	62.11	7.46
26855	"autumn"	0.05	9.78	0	11.17	0	12.9	107.29	12.59
26863	"winter"	0.05	11.93	0	15.1	0	11.9	26.63	13.29
26863	"spring"	0.05	10.87	0	11.65	0	14.29	151.01	11.02
26863	"summer"	0	6.52	0	8.11	0	10.27	166.65	10.43
26863	"autumn"	0.05	10.55	0	11.48	0	12.32	219.92	21.54
26864	"winter"	0.05	11.14	0	15.3	0	10.2	16.67	10.35
26864	"spring"	0.05	11.32	0	12.96	0	14.9	30.39	10.06
26864	"summer"	0.02	7.13	0	9.9	0	11.2	165.02	6.45
26864	"autumn"	0.05	10.13	0	11.1	0	12.58	144.72	9.31
26878	"winter"	0.05	10.49	0	12.67	0	10.3	28.94	9.55
26878	"spring"	0.05	12.92	0	12.27	0	15.8	133.08	8.81
26878	"summer"	0	6.78	0	7.9	0	10.5	108.93	7.63
26878	"autumn"	0.05	10.31	0	11.2	0	12.76	40.19	10.15
26882	"winter"	0.01	11.75	0	14.8	0	12.22	102.68	12.37
26882	"spring"	0	10.39	0	11.25	0	15.27	298.91	11.71
26882	"summer"	0.02	6.8	0	7.5	0	9.7	154.26	8.32
26882	"autumn"	0.02	10.48	0	10.98	0	12.77	112.75	12.27
26887	"winter"	0.05	11.35	0	15.52	0	11.27	48.27	15.4
26887	"spring"	0.05	11.43	0	12.4	0	15.02	423.3	11.88
26887	"summer"	0	6.61	0	7.79	0	10	154.33	10.29
26887	"autumn"	0.05	11.73	0	11.7	0	13.81	87.31	14.3
26898	"winter"	0.05	12.02	0	15.49	0	12.53	25.01	14.61
26898	"spring"	0.02	9.74	0	10.2	0	14.58	193.46	12.57
26898	"summer"	0.05	7.22	0	7.7	0	9.7	557.82	11.22
26898	"autumn"	0.03	11.06	0	11.58	0	13.13	115.65	15.73
26941	"winter"	0.05	10.85	0	13.6	0	10.6	33.1	16.88
26941	"spring"	0.05	10.34	0	10.97	0	12.88	288.15	11.29
26941	"summer"	0	7	0	8	0	9.8	203.83	13.38
26941	"autumn"	0	9.26	0	10.7	0	14.12	272.05	17.21
26951	"winter"	0.05	11.4	0	14.67	0	10.6	39.18	12.08
26951	"spring"	0.05	10.35	0	11.37	0	13.9	138	11.64
26951	"summer"	0	6.75	0	8.42	0	10.16	128.94	11.03
26951	"autumn"	0.03	10.55	0	11.43	0	13.48	115.35	12.34
26961	"winter"	0.05	11.69	0	15.76	0	11.1	36.57	10.94
26961	"spring"	0.03	10.49	0	12.15	0	13.69	76.86	9.95
26961	"summer"	0.05	6.75	0	9.1	0	10.24	258.93	8.99
26961	"autumn"	0.05	11.01	0	12.59	0	14.77	334.32	12.08
26966	"winter"	0.05	10.46	0	12.58	0	10.97	25.53	6.14
26966	"spring"	0.05	12.4	0	11.37	0	15.19	45.8	7.33
26966	"summer"	0.02	7	0	7.37	0	10.37	197.2	5.81
26966	"autumn"	0.05	10.05	0	10.34	0	13.04	207.83	6.65
26997	"winter"	0.05	11.08	0	14.63	0	12.06	1103.28	11.85
26997	"spring"	0.05	11.98	0.1	12.5	0	14.15	1699.98	15.4
26997	"summer"	0.03	7.3	0	8.6	0	10.19	438.95	8.37
26997	"autumn"	0.05	11.87	0	11.7	0	15.4	1485.22	9.7
27008	"winter"	0.05	14.16	0	18.98	0	14.85	29.31	7.27
27008	"spring"	0.05	10.08	0	14.41	0	15.7	53.48	12.94
27008	"summer"	0.04	6.92	0	9.7	0	10.4	101.54	7.43
27008	"autumn"	0.05	9.09	0	11.67	0	12.32	321.62	12.63
27037	"winter"	0.05	15.8	0.1	19.1	0	15.63	20.68	12.8
27037	"spring"	0.05	12.06	0	15.1	0	14.98	49.06	12.93
27037	"summer"	0.05	7.3	0	9	0	10.2	87.87	9.78
27037	"autumn"	0.05	12.03	0	13.47	0	12.7	81.34	12.75
27051	"winter"	0.05	15.36	0	18.43	0	16.63	32	10.14
27051	"spring"	0.05	11.5	0	14.99	0	14.78	34.47	14.64
27051	"summer"	0.05	7.54	0	9	0	10.67	94.52	11.6
27051	"autumn"	0.05	12.43	0	12.84	0	12.11	83.55	10.11
27066	"winter"	0.05	15.48	0.09	18.71	0	16.13	35.05	6.77
27066	"spring"	0.05	12.4	0	16.17	0	15.08	122.89	10.44
27066	"summer"	0	7.5	0	9.86	0.1	10.8	79.9	10.32
27066	"autumn"	0.05	12.42	0	13.7	0	12.78	84.01	15.71
27083	"winter"	0.05	15.42	0.1	18.89	0	16.02	29.01	7.19
27083	"spring"	0.05	13.08	0	15.5	0	16.05	63.24	7.66
27083	"summer"	0.05	7.8	0	9.8	0	10.91	131.06	13.35
27083	"autumn"	0.05	13.36	0	13.89	0	13.61	101.57	13.54
27113	"winter"	0.05	15.35	0.08	20.7	0.06	15.28	29.66	11.01
27113	"spring"	0.05	12.28	0	16.29	0	15.15	33.65	9.67
27113	"summer"	0.05	6.96	0	10.12	0	9.81	83.94	9
27113	"autumn"	0.05	12.52	0.08	14.11	0	12.53	44.04	9.26
27199	"winter"	0.05	14.76	0	17.6	0	15.49	29.89	7.56
27199	"spring"	0.05	12	0	14.23	0	14.49	41.72	6.69
27199	"summer"	0.05	7.55	0	8.7	0	10.5	59.26	5.61
27199	"autumn"	0	13.06	0	13.09	0	13.38	50.3	6.93
27208	"winter"	0.05	12.44	0	15.95	0	12.43	26.03	11.78
27208	"spring"	0	11.2	0	15.13	0	14.73	61.39	12.54
27208	"summer"	0.05	6.63	0	9.43	0	9.26	89.18	8.45
27208	"autumn"	0.05	9.8	0	12.65	0	10.34	56.48	10.91
27225	"winter"	0.05	15.13	0	18.32	0	16	35.98	12.5
27225	"spring"	0.05	11.95	0	15.04	0	15.04	115.24	12.03
27225	"summer"	0	6.35	0	7.5	0	9.5	133.84	10.83
27225	"autumn"	0.05	12.36	0	12.3	0	13.5	83.28	13.43
27242	"winter"	0.05	14.69	0.1	18.64	0	15.33	107.45	17.31
27242	"spring"	0.05	11.66	0.1	14.84	0	14.84	119.13	7.57
27242	"summer"	0.05	6.65	0	8.8	0	10.21	74.05	6.86
27242	"autumn"	0.05	13.03	0	13.6	0	14.09	32.05	7.87
27252	"winter"	0.05	14.67	0.1	17.7	0	14.79	29.47	10.89
27252	"spring"	0.05	11.45	0	13.83	0	14.69	30	12.89
27252	"summer"	0.05	7.05	0	8.56	0	10.7	120.86	7.94
27252	"autumn"	0.05	13.14	0	13.2	0	14.18	114.62	9.96
27271	"winter"	0.05	16.33	0.1	19.8	0	16.18	41.19	10.99
27271	"spring"	0.05	12.06	0.1	17	0	14.83	38.18	10.55
27271	"summer"	0.05	7.68	0	11.05	0	10.8	63.32	7.67
27271	"autumn"	0.05	13.06	0	14.11	0	13.43	29.28	12.6
27329	"winter"	0.05	14.51	0.1	18.3	0	15.2	37.64	10.54
27329	"spring"	0.05	11.4	0	14.2	0	14.6	64.08	12.65
27329	"summer"	0.05	6.7	0	8.51	0	9.8	88.13	8.71
27329	"autumn"	0.05	12	0	13.3	0	12.63	72.09	10.46
27355	"winter"	0.05	14.15	0	16.2	0	15.13	51.08	9.84
27355	"spring"	0.05	11.51	0	12.82	0	14.9	51.68	9.79
27355	"summer"	0.05	7.45	0	8.07	0	10.07	104.54	13.38
27355	"autumn"	0	12.54	0	13	0	13	467.8	12.04
27369	"winter"	0.05	13.84	0	16.84	0	14.71	28.89	10.05
27369	"spring"	0.05	12.13	0	12.8	0	14.78	60.27	7.1
27369	"summer"	0	7.8	0	8.5	0	11.12	173.39	6.47
27369	"autumn"	0.05	12.51	0	13.08	0	14.6	148.9	6.63
27373	"winter"	0.05	14.2	0.1	16.84	0	15.37	17.11	11.81
27373	"spring"	0.05	12.2	0	13.8	0	15.32	42.14	11.81
27373	"summer"	0.05	7.66	0	8.8	0	11.09	86.11	13.85
27373	"autumn"	0.05	13.19	0	13.6	0	14.96	48.57	10.22
27393	"winter"	0.05	14.82	0.1	18.01	0	16.6	22.67	14.28
27393	"spring"	0.05	12.54	0.04	13.76	0	15.63	53.61	10
27393	"summer"	0.04	7.41	0	8.41	0	10.4	50.55	8.34
27393	"autumn"	0.05	13.91	0.1	13.89	0	14.65	44.32	10.91
27402	"winter"	0.05	13.27	0	17.43	0	14.01	116.14	12.19
27402	"spring"	0.05	11.58	0	14.32	0	15.18	115.24	10.66
27402	"summer"	0.05	6.65	0	8.6	0	9.9	70.01	13.72
27402	"autumn"	0.05	11.53	0	12.47	0	13.9	82.36	11.25
27459	"winter"	0	13.37	0	15.2	0	14.27	76.67	6.89
27459	"spring"	0.05	12.19	0	11.57	0	14.86	75.9	6.87
27459	"summer"	0.05	7.4	0	8.09	0	10.79	147.37	7.32
27459	"autumn"	0.05	11.73	0	12.49	0	13.23	58.4	5.96
27479	"winter"	0.05	14.55	0	15.8	0	15.03	23.3	13.36
27479	"spring"	0.05	12.54	0	13.43	0	14.52	37.57	9.13
27479	"summer"	0.04	7.45	0	7.5	0	10.1	80.28	8.26
27479	"autumn"	0.05	12.84	0	12.92	0	13.96	44.33	11.28
27532	"winter"	0.05	13.75	0	16.62	0	14.45	47.95	16.02
27532	"spring"	0.05	10.8	0	12.9	0.1	14.23	60.28	11.23
27532	"summer"	0	7.61	0	8	0	10.71	107.23	11.57
27532	"autumn"	0.05	12.64	0	13.53	0	13.9	81.85	11.02
27595	"winter"	0.05	14.5	0	16.99	0	15.2	34.98	6.81
27595	"spring"	0.05	13.28	0	12.47	0	16.29	31.16	5.35
27595	"summer"	0.05	7.61	0	7.61	0	10.3	189.35	4.09
27595	"autumn"	0.05	13.25	0	14.52	0	15.29	52.01	5.38
27612	"winter"	0.05	11.88	0	14.5	0	13.37	64.72	5.8
27612	"spring"	0.05	12	0	11.8	0	14.37	112.45	5.46
27612	"summer"	0.03	6.98	0	7.76	0	9.9	247.43	6.15
27612	"autumn"	0.05	10.4	0	11.52	0	12.66	162.75	5.65
27648	"winter"	0.05	12.76	0	16.87	0	15.18	56.62	13.8
27648	"spring"	0.05	11.71	0	12.46	0	15.13	144.29	8.94
27648	"summer"	0	7.45	0	8.7	0	10.69	73.07	8.4
27648	"autumn"	0.05	11.99	0	12.7	0	14.78	80.43	14.82
27665	"winter"	0.05	13.68	0	15.98	0	14.7	36.31	8.67
27665	"spring"	0.05	12.72	0	11.81	0	16.65	31.66	11.1
27665	"summer"	0.05	7.45	0	8	0	11.2	132.81	6.5
27665	"autumn"	0.05	12.47	0	12.69	0	13.58	114.39	9.37
27679	"winter"	0.05	14.05	0	15.97	0	15	39.81	18.02
27679	"spring"	0.05	10.8	0	11.52	0	15.03	119.26	14.24
27679	"summer"	0.05	7.65	0	7.9	0	10.89	174.75	10.57
27679	"autumn"	0.05	12.36	0	12.68	0	13.44	116.38	13.88
27703	"winter"	0	13.47	0	17	0	13.51	44.25	12.47
27703	"spring"	0	10.14	0	13.4	0	13.6	73.74	12.33
27703	"summer"	0	6.95	0	8.59	0	9.64	464.22	12.77
27703	"autumn"	0	10.01	0	12.1	0	13.47	271.66	11.22
27707	"winter"	0.05	12.45	0	15.87	0	13.18	459.64	16.98
27707	"spring"	0.05	10.71	0	11.49	0	13.9	164.2	10.76
27707	"summer"	0	7.4	0	7.8	0	10.21	66.37	23.34
27707	"autumn"	0.05	10.95	0	11.27	0	13.27	821.06	10.36
27719	"winter"	0.05	12.77	0	16.67	0	11.78	23.52	11.05
27719	"spring"	0	12.02	0	13.3	0	14.62	28.53	9.7
27719	"summer"	0.05	7.13	0	8	0	9.97	163.65	7.42
27719	"autumn"	0.05	10.34	0	11.9	0	14.17	113.26	12.54
27730	"winter"	0.05	12.43	0.1	15.17	0	13.1	33.55	8.64
27730	"spring"	0.05	11.31	0	12.1	0	14.64	45.42	7.17
27730	"summer"	0.05	7.7	0	8.4	0	11.02	140.05	6
27730	"autumn"	0	11.38	0	12.68	0	12.76	53.57	9.64
27786	"winter"	0.04	15.77	0	18.62	0	15.67	88.95	13.06
27786	"spring"	0	11.2	0	14.81	0	15.4	34.98	16.08
27786	"summer"	0	7	0	8.9	0	10.5	84.46	10.96
27786	"autumn"	0	15.37	0	14.87	0	15.68	224.08	12.63
27823	"winter"	0.05	12.63	0.1	16.6	0	14.08	26.06	12.76
27823	"spring"	0.05	11.01	0	12.7	0	15.71	53.98	15.35
27823	"summer"	0.03	6.98	0	8.27	0	10.05	457.14	12.76
27823	"autumn"	0.05	13.31	0	12.92	0	14	70.01	12.38
27835	"winter"	0.05	12.44	0.1	16.4	0	12.1	NA	10.93
27835	"spring"	0	12.85	0	14.72	0	16.23	209.93	8.63
27835	"summer"	0.05	7.7	0	8.7	0	11.17	89.36	6.43
27835	"autumn"	0.05	10.53	0	12.3	0.01	14.58	58.67	8.26
27857	"winter"	0.05	13.85	0.1	17.76	0	14.4	40.53	11.73
27857	"spring"	0.05	12.03	0.1	15.4	0	14.96	319.07	11.39
27857	"summer"	0.03	7.36	0	8.7	0	11.5	254.94	13.05
27857	"autumn"	0.05	11.74	0	13.36	0	13.99	83.51	10.75
27906	"winter"	0.05	12.28	0	15.66	0	12.75	27.61	15.85
27906	"spring"	0.05	10	0	12.02	0	15.31	136.11	15.63
27906	"summer"	0	7.26	0	8.2	0	9.7	132.72	16.29
27906	"autumn"	0.03	11.02	0	10.9	0	14.3	554.16	12.65
27928	"winter"	0.05	12.61	0	15.52	0	13.6	253.9	9.97
27928	"spring"	0.05	10.26	0	12.58	0	16.16	223.82	10.47
27928	"summer"	0	6.9	0	7.9	0	10.1	141.57	13.65
27928	"autumn"	0.05	11.56	0	11.4	0	14.14	65.14	9.9
27947	"winter"	0.05	13.95	0	17.23	0	14.58	81.2	15.49
27947	"spring"	0.03	12.72	0	13.66	0	14.8	39.75	15.99
27947	"summer"	0.05	7.28	0	8.8	0	10.9	113.79	13.89
27947	"autumn"	0.05	11.86	0	12.5	0	13.7	76.17	13.87
27962	"winter"	0.05	13.56	0	16.84	0	14.69	96.96	26.46
27962	"spring"	0.05	12.57	0	13.73	0	16.62	80.38	15.78
27962	"summer"	0	7.35	0	8.4	0	11.13	70.76	12.14
27962	"autumn"	0.03	12.86	0	13.91	0	14.48	1118.88	15.1
27983	"winter"	0.05	13.24	0.06	16.22	0	13.88	52.15	12.51
27983	"spring"	0.05	11.87	0	13.41	0	14.57	40.75	15.36
27983	"summer"	0.05	7.14	0	9.1	0	10.16	83.45	9.75
27983	"autumn"	0.05	14.22	0	13.5	0	16.87	43.9	9.91
28009	"winter"	0.05	16.89	0.07	21.1	0.1	16.84	34.22	10.87
28009	"spring"	0.05	12.6	0	17.2	0	16.31	37.05	11.05
28009	"summer"	0.05	8.22	0	10.5	0	11	101.18	7.88
28009	"autumn"	0.05	13.03	0	15.16	0	13.91	87.69	10.38
28116	"winter"	0.05	16.04	0.1	18.24	0	16.95	55.81	9.11
28116	"spring"	0.05	13.59	0	14.41	0	17.03	174.88	8.58
28116	"summer"	0	8.21	0	9.99	0	11.28	171.87	7.56
28116	"autumn"	0.05	12.52	0	14.27	0	13.6	40.48	11.04
28214	"winter"	0.05	16.85	0	20.41	0	17.5	47.58	15.43
28214	"spring"	0.05	12.49	0	15.12	0	15.43	95.28	10.46
28214	"summer"	0.05	8.43	0	10	0	11.1	52.13	10.11
28214	"autumn"	0.05	13.55	0	14.56	0	14.6	41.29	10.16
28216	"winter"	0.05	13.34	0.1	15.64	0.02	15.9	11.27	10.98
28216	"spring"	0.05	12.7	0	12.71	0	16.99	329.05	12.34
28216	"summer"	0.03	8.92	0	8.39	0	11.59	247.46	8.33
28216	"autumn"	0.04	10.3	0	11.77	0	13.29	53.94	11.99
28224	"winter"	0.05	15.62	0.1	17.79	0.1	15.5	17.32	6.69
28224	"spring"	0.05	12.14	0	14.25	0.01	15.33	104.1	7.44
28224	"summer"	0.02	8.07	0	9.25	0.1	11.25	57.09	7.17
28224	"autumn"	0	12.96	0.01	12.37	0	14.54	46.04	6.42
28225	"winter"	0	16	0	19	0	16	13.67	12.13
28225	"spring"	0	12.95	0	14.04	0	15.13	30.56	11.84
28225	"summer"	0	8.5	0	9.5	0	11.11	NA	9.73
28225	"autumn"	0	12.42	0	15	0	14	63.22	10.26
28319	"winter"	0.05	16.07	0	18.7	0	16.39	21.97	15.17
28319	"spring"	0.05	12.76	0	14.49	0	16.1	38.63	13.17
28319	"summer"	0.05	8.48	0	9.1	0	10.9	190.66	14.68
28319	"autumn"	0.05	12.76	0	13.59	0	14.53	68.62	9.5
28321	"winter"	0.05	15.97	0	17.11	0	15.7	193.29	11.63
28321	"spring"	0.05	12.79	0	14.47	0	15.69	13772.11	9.83
28321	"summer"	0.05	8.2	0	8.28	0	11.4	211.88	7.65
28321	"autumn"	0.03	11.88	0	12.41	0	14.26	82.01	9.12
28334	"winter"	0.05	15.79	0.1	19.49	0.1	16	44.49	17.66
28334	"spring"	0	13.08	0.1	16.64	0.08	16.62	27.47	18.55
28334	"summer"	0.05	8.1	0	10.3	0	11.7	63.61	12.1
28334	"autumn"	0.05	14.2	0	16.51	0	15.63	104.97	14.07
28411	"winter"	0.05	15.45	0.1	18.4	0	16.3	25.64	12.59
28411	"spring"	0.05	12.35	0	13.4	0	17.42	75.12	12.13
28411	"summer"	0	8	0	9.2	0	10.91	112.22	15.22
28411	"autumn"	0.05	13.6	0	14.1	0	15.11	58.65	11.95
28428	"winter"	0.05	15.01	0.1	19.12	0	15.61	134.97	12.26
28428	"spring"	0	13.56	0.06	16.43	0	16.13	806.47	12.81
28428	"summer"	0.05	7.72	0	9.41	0	11	377.5	8.83
28428	"autumn"	0.05	11.45	0	13.48	0	14.12	29.76	12.78
28434	"winter"	0.05	15.8	0.1	21.7	0	17.11	72.51	12.62
28434	"spring"	0.05	14.19	0.05	18.83	0	16.28	405.54	7.72
28434	"summer"	0.05	8.05	0	10.9	0	11.1	149.8	4.94
28434	"autumn"	0.05	13.12	0	16.92	0	15.4	85.94	11.62
28506	"winter"	0.05	15.26	0.1	17.32	0	15.84	34.46	17.49
28506	"spring"	0.05	14.2	0	14.4	0.1	16.37	47.8	15.76
28506	"summer"	0	7.48	0	8.5	0	10.25	78.66	10.86
28506	"autumn"	0.05	13.11	0	13.52	0	14.6	75.23	15.23
28522	"winter"	0.05	15.25	0.05	18.54	0.1	16.47	13.8	12.95
28522	"spring"	0.05	11.43	0.1	14.24	0	14.25	33.02	11.86
28522	"summer"	0	8.09	0	10.16	0	10.87	110.82	9.9
28522	"autumn"	0.05	13.54	0	14.4	0	14.2	21.87	8.43
28537	"winter"	0.03	12.11	0.1	16.28	0	16.12	804.09	14.65
28537	"spring"	0.03	10.14	0	14.7	0	15.95	185.16	12.99
28537	"summer"	0.03	7.75	0	9.71	0	11.01	2718.82	8.02
28537	"autumn"	0.08	9.53	0	11.86	0	14.23	1048.28	15.37
28615	"winter"	0.05	15.4	0.1	19.2	0	17.03	48.59	17.61
